代码,名称,收盘价,净值,总股本,流通股本,上市时间
600259.XSHG,广晟有色,41.830,0,262122597,258305898,2000-05-25
600260.XSHG,凯乐科技,10.860,0,666747578,527640000,2000-07-06
600261.XSHG,阳光照明,7.830,0,1452102968,1452102968,2000-07-20
600262.XSHG,北方股份,34.550,0,170000000,170000000,2000-06-30
600265.XSHG,ST景谷,28.100,0,129800000,129800000,2000-08-25
600266.XSHG,北京城建,12.610,0,1567040000,1517040000,1999-02-03
600267.XSHG,海正药业,12.670,0,965531796,965531796,2000-07-25
600268.XSHG,国电南自,7.770,0,635246406,635246406,1999-11-18
600269.XSHG,赣粤高速,4.690,0,2335407031,2335407031,2000-05-18
600270.XSHG,外运发展,20.090,0,905481718,905481718,2000-12-28
600271.XSHG,航天信息,55.910,0,923400000,923400000,2003-07-11
600272.XSHG,开开实业,15.940,0,243000000,240000000,1997-01-08
600273.XSHG,嘉化能源,7.660,0,1306285312,373820000,2003-06-27
600275.XSHG,武昌鱼,7.200,0,508837187,508837187,2000-08-10
600276.XSHG,恒瑞医药,47.220,0,1956469062,1949669375,2000-10-18
600277.XSHG,亿利洁能,6.050,0,2089589531,2089589531,2000-07-25
600278.XSHG,东方创业,14.230,0,522241718,522241718,2000-07-12
600279.XSHG,重庆港九,12.740,0,461972382,461972382,2000-07-31
600280.XSHG,中央商场,7.140,0,1148334921,1148334921,2000-09-26
600281.XSHG,太化股份,5.840,0,514401992,514401992,2000-11-09
600282.XSHG,南钢股份,2.700,0,3962072500,3875752500,2000-09-19
600283.XSHG,钱江水利,14.410,0,352995781,335916093,2000-10-18
600284.XSHG,浦东建设,11.240,0,693040000,693040000,2004-03-16
600285.XSHG,羚锐制药,9.970,0,535481914,529467617,2000-10-18
600287.XSHG,江苏舜天,8.450,0,436796093,436796093,2000-09-01
600288.XSHG,大恒科技,14.910,0,436800000,436800000,2000-11-29
600289.XSHG,亿阳信通,13.360,0,565922695,565922695,2000-07-20
600290.XSHG,华仪电气,9.890,0,759903515,526883710,2000-11-06
600291.XSHG,西水股份,26.440,0,1093064375,384000000,2000-07-31
600292.XSHG,中电远达,14.350,0,780816875,780816875,2000-11-01
600293.XSHG,三峡新材,11.210,0,344502617,344502617,2000-09-19
600295.XSHG,鄂尔多斯,7.910,0,1032000000,1032000000,1995-10-20
600297.XSHG,广汇汽车,12.280,0,5500400625,525000000,2000-11-16
600298.XSHG,安琪酵母,35.980,0,329632382,324287695,2000-08-18
600299.XSHG,安迪苏,15.800,0,2681901250,522707617,2000-04-20
600300.XSHG,维维股份,5.140,0,1672000000,1672000000,2000-06-30
600301.XSHG,*ST南化,13.120,0,235148105,235148105,2000-07-12
600302.XSHG,标准股份,8.510,0,346009804,346009804,2000-12-13
600303.XSHG,曙光股份,14.520,0,620324296,574506015,2000-12-26
600305.XSHG,恒顺醋业,20.250,0,301369003,301369003,2001-02-06
600306.XSHG,商业城,17.110,0,178138906,177405703,2000-12-26
600307.XSHG,酒钢宏兴,2.870,0,6263357500,6263357500,2000-12-20
600308.XSHG,华泰股份,4.540,0,1167561406,1167561406,2000-09-28
600309.XSHG,万华化学,14.700,0,2162334687,2162334687,2000-01-05
600310.XSHG,桂东电力,7.870,0,827775000,827775000,2001-02-28
600311.XSHG,ST荣华,6.350,0,665600000,665600000,2001-06-26
600312.XSHG,平高电气,15.280,0,1137485625,818966171,2001-02-21
600313.XSHG,农发种业,11.230,0,432879492,367287187,2001-01-19
600315.XSHG,上海家化,30.730,0,674032109,671072968,2001-03-15
600316.XSHG,洪都航空,19.450,0,717114531,717114531,2000-12-15
600317.XSHG,营口港,3.540,0,6472983125,6472983125,2002-01-31
600318.XSHG,巢东股份,26.840,0,242000000,242000000,2000-12-08
600319.XSHG,亚星化学,7.630,0,315594003,315594003,2001-03-26
600320.XSHG,振华重工,4.570,0,4390294687,4390294687,2000-12-21
600321.XSHG,国栋建设,3.760,0,1510550000,1180880000,2001-05-24
600322.XSHG,天房发展,4.700,0,1105700000,1105700000,2001-09-10
600323.XSHG,瀚蓝环境,12.570,0,766263984,628710000,2000-12-25
600325.XSHG,华发股份,13.160,0,1169045625,817045625,2004-02-25
600326.XSHG,西藏天路,8.900,0,665680390,547200000,2001-01-16
600327.XSHG,大东方,8.170,0,521711796,521711796,2002-06-25
600328.XSHG,兰太实业,12.660,0,438031093,359118007,2000-12-22
600329.XSHG,中新药业,17.260,0,768873125,736203671,2001-06-06
600330.XSHG,天通股份,11.410,0,830471406,588818398,2001-01-18
600331.XSHG,宏达股份,6.170,0,2032000000,1032000000,2001-12-20
600332.XSHG,白云山,23.030,0,1291079296,1256239609,2001-02-06
600333.XSHG,长春燃气,7.700,0,529619804,529619804,2000-12-11
600335.XSHG,国机汽车,14.960,0,627145703,574759882,2001-03-05
600336.XSHG,澳柯玛,7.290,0,682072031,680072031,2000-12-29
600337.XSHG,美克家居,13.500,0,646336406,642397382,2000-11-27
600338.XSHG,西藏珠峰,19.990,0,653007304,158333300,2000-12-27
600339.XSHG,天利高新,5.380,0,578154687,578154687,2000-12-25
600340.XSHG,华夏幸福,25.020,0,2954946562,2645759375,2003-12-30
600343.XSHG,航天动力,19.560,0,638206289,575366289,2003-04-08
600345.XSHG,长江通信,20.490,0,198000000,198000000,2000-12-22
600346.XSHG,大橡塑,8.220,0,2574114531,667786796,2001-08-20
600348.XSHG,阳泉煤业,6.890,0,2405000000,2405000000,2003-08-21
600350.XSHG,山东高速,5.330,0,4811165937,4811165937,2002-03-18
600351.XSHG,亚宝药业,11.680,0,787041484,692000000,2002-09-26
600352.XSHG,浙江龙盛,10.510,0,3253331875,3059931875,2003-08-01
600353.XSHG,旭光股份,8.160,0,543720000,543720000,2002-11-20
600354.XSHG,敦煌种业,7.530,0,527802109,447802109,2004-01-15
600355.XSHG,精伦电子,7.770,0,492089218,492089218,2002-06-13
600356.XSHG,恒丰纸业,10.350,0,298731406,298731406,2001-04-19
600358.XSHG,国旅联合,12.910,0,504936718,432000000,2000-09-22
600359.XSHG,新农开发,8.740,0,381512812,381512812,1999-04-29
600360.XSHG,华微电子,7.720,0,738080000,738080000,2001-03-16
600361.XSHG,华联综超,6.370,0,665807890,665807890,2001-11-29
600362.XSHG,江西铜业,14.980,0,3462729375,3462729375,2002-01-11
600363.XSHG,联创光电,16.440,0,443476796,443476796,2001-03-29
600365.XSHG,通葡股份,16.290,0,400000000,280000000,2001-01-15
600366.XSHG,宁波韵升,20.480,0,556421914,514497812,2000-10-30
600367.XSHG,红星发展,9.720,0,291200000,291200000,2001-03-20
600368.XSHG,五洲交通,5.490,0,833801484,833801484,2000-12-21
600369.XSHG,西南证券,8.840,0,5645109375,4645109062,2001-01-09
600370.XSHG,三房巷,14.700,0,318897695,318897695,2003-03-06
600371.XSHG,万向德农,17.870,0,225060000,225060000,2002-09-16
600372.XSHG,中航电子,19.700,0,1759162968,1759162968,2001-07-06
600373.XSHG,中文传媒,18.880,0,1377940000,1263934375,2002-03-04
600375.XSHG,华菱星马,7.210,0,555740585,555740585,2003-04-01
600376.XSHG,首开股份,10.390,0,2242012500,2242012500,2001-03-12
600377.XSHG,宁沪高速,8.380,0,5037747500,5019981250,2001-01-16
600378.XSHG,天科股份,14.110,0,297193300,297193300,2001-01-11
600379.XSHG,宝光股份,21.760,0,235858300,235858300,2002-01-16
600380.XSHG,健康元,9.990,0,1587029375,1545835937,2001-06-08
600381.XSHG,青海春天,15.170,0,688313984,198925800,2001-05-08
600382.XSHG,广东明珠,13.050,0,341746601,341746601,2001-01-18
600383.XSHG,金地集团,12.180,0,4500849375,4500849375,2001-04-12
600385.XSHG,山东金泰,19.200,0,148107099,142773798,2001-07-23
600386.XSHG,北巴传媒,14.690,0,403200000,403200000,2001-02-16
600387.XSHG,海越股份,13.630,0,386100000,385710000,2004-02-18
600388.XSHG,龙净环保,13.420,0,1069050000,1069050000,2000-12-29
600389.XSHG,江山股份,26.490,0,198000000,198000000,2001-01-10
600390.XSHG,金瑞科技,12.820,0,451256406,381946718,2001-01-15
600391.XSHG,成发科技,44.360,0,330129414,330129414,2001-12-12
600392.XSHG,盛和资源,10.910,0,941039375,941039375,2003-05-29
600393.XSHG,东华实业,9.010,0,1073526171,299505000,2001-03-19
600395.XSHG,盘江股份,9.700,0,1655051875,1655051875,2001-05-31
600396.XSHG,金山股份,5.150,0,1472706875,812800000,2001-03-28
600397.XSHG,安源煤业,5.110,0,989959921,989959921,2002-07-02
600398.XSHG,海澜之家,11.700,0,4492757812,1531219531,2000-12-28
600399.XSHG,抚顺特钢,8.050,0,1300000000,1129622812,2000-12-29
600400.XSHG,红豆股份,20.600,0,711850312,560399609,2001-01-08
600401.XSHG,*ST海润,2.400,0,4724935312,4724935312,2003-09-24
600403.XSHG,大有能源,5.670,0,2390812343,2390812343,2003-10-09
600405.XSHG,动力源,14.500,0,437942812,423892812,2004-04-01
600406.XSHG,国电南瑞,14.620,0,2428953437,2205753593,2003-10-16
600408.XSHG,安泰集团,5.090,0,1006800000,1006800000,2003-02-12
600409.XSHG,三友化工,7.230,0,1850385468,1850385468,2003-06-18
600410.XSHG,华胜天成,16.970,0,641825507,637445507,2004-04-27
600415.XSHG,小商品城,7.700,0,5443214375,5443214375,2002-05-09
600416.XSHG,湘电股份,12.830,0,743405234,702928984,2002-07-18
600418.XSHG,江淮汽车,11.120,0,1463232968,829617031,2001-08-24
600419.XSHG,天润乳业,31.490,0,103557197,80210800,2001-06-28
600420.XSHG,现代制药,34.590,0,287733398,287733398,2004-06-16
600421.XSHG,仰帆控股,21.710,0,195600000,195600000,2004-06-07
600422.XSHG,昆药集团,29.270,0,394344296,340451601,2000-12-06
600423.XSHG,柳化股份,8.210,0,399347500,399347500,2003-07-17
600425.XSHG,青松建化,5.340,0,1378790156,1378790156,2003-07-24
600426.XSHG,华鲁恒升,12.290,0,958865000,953625000,2002-06-20
600428.XSHG,中远航运,6.790,0,2146650781,1690446406,2002-04-18
600429.XSHG,三元股份,7.210,0,1497557343,885000000,2003-09-15
600432.XSHG,吉恩镍业,10.660,0,1603723906,811121484,2003-09-05
600433.XSHG,冠豪高新,10.910,0,1271315390,1190280000,2003-06-19
600435.XSHG,北方导航,24.150,0,744660000,744660000,2003-07-04
600436.XSHG,片仔癀,50.440,0,402211484,402211484,2003-06-16
600438.XSHG,通威股份,13.810,0,1055434531,687520000,2004-03-02
600439.XSHG,瑞贝卡,5.230,0,943321171,943321171,2003-07-10
600444.XSHG,*ST国通,19.090,0,146421904,105000000,2004-02-19
600446.XSHG,金证股份,39.140,0,835009531,801409531,2003-12-24
600448.XSHG,华纺股份,7.280,0,422364101,399393710,2001-09-03
600449.XSHG,宁夏建材,9.550,0,478181015,478181015,2003-08-29
600452.XSHG,涪陵电力,29.970,0,160000000,160000000,2004-03-03
600455.XSHG,博通股份,42.870,0,62457998,49717797,2004-03-29
600456.XSHG,宝钛股份,16.730,0,430265703,430265703,2002-04-12
600458.XSHG,时代新材,14.120,0,802798203,661422109,2002-12-19
600459.XSHG,贵研铂业,17.890,0,260977695,260977695,2003-05-16
600460.XSHG,士兰微,6.050,0,1247167968,1247167968,2003-03-11
600461.XSHG,洪城水业,13.290,0,330000000,330000000,2004-06-01
600462.XSHG,石岘纸业,7.600,0,533780000,533780000,2003-09-03
600463.XSHG,空港股份,13.990,0,300000000,252000000,2004-03-18
600466.XSHG,蓝光发展,9.450,0,2136106250,439005898,2001-02-12
600467.XSHG,好当家,7.470,0,730497187,730497187,2004-04-05
600468.XSHG,百利电气,11.470,0,540742304,456191992,2001-06-15
600469.XSHG,风神股份,17.190,0,374942109,374942109,2003-10-21
600470.XSHG,六国化工,8.050,0,521600000,521600000,2004-03-05
600475.XSHG,华光股份,15.160,0,256000000,256000000,2003-07-21
600476.XSHG,湘邮科技,37.040,0,161070000,161070000,2003-12-10
600477.XSHG,杭萧钢构,12.030,0,809256562,605949609,2003-11-10
600478.XSHG,科力远,17.330,0,927380234,850023437,2003-09-18
600479.XSHG,千金药业,14.570,0,348755898,304819199,2004-03-12
600480.XSHG,凌云股份,12.790,0,450934218,361714804,2003-08-15
600481.XSHG,双良节能,6.390,0,1620495781,1620495781,2003-04-22
600482.XSHG,风帆股份,34.060,0,536500000,524341992,2004-07-14
600483.XSHG,福能股份,12.120,0,1551825625,288483691,2004-05-31
600485.XSHG,信威集团,18.310,0,2923742812,1631443125,2003-08-07
600486.XSHG,扬农化工,24.430,0,309898906,309898906,2002-04-25
600487.XSHG,亨通光电,11.470,0,1241269062,1151269062,2003-08-22
600488.XSHG,天药股份,5.740,0,960855000,892285000,2001-06-18
600489.XSHG,中金黄金,11.110,0,2943228750,2943228750,2003-08-14
600490.XSHG,鹏欣资源,8.620,0,1479000000,1479000000,2003-06-26
600491.XSHG,龙元建设,6.690,0,1262100000,947600000,2004-05-24
600493.XSHG,凤竹纺织,14.850,0,272000000,272000000,2004-04-21
600495.XSHG,晋西车轴,7.740,0,1208190937,1103320937,2004-05-26
600496.XSHG,精工钢构,5.130,0,1510445156,1510445156,2002-06-05
600497.XSHG,驰宏锌锗,11.100,0,1667560937,1667560937,2004-04-20
600498.XSHG,烽火通信,25.110,0,1046693515,966704609,2001-08-23
600499.XSHG,科达洁能,15.000,0,705732187,688736718,2002-10-10
600500.XSHG,中化国际,10.790,0,2083012656,1723124687,2000-03-01
600501.XSHG,航天晨光,21.330,0,421283593,389283593,2001-06-15
600502.XSHG,安徽水利,13.670,0,531910117,501930000,2003-04-15
600503.XSHG,华丽家族,9.610,0,1602290000,1562690625,2002-07-09
600505.XSHG,西昌电力,8.740,0,364567500,364567500,2002-05-30
600506.XSHG,香梨股份,20.990,0,147706904,147706904,2001-12-26
600507.XSHG,方大特钢,5.060,0,1326092968,1326092968,2003-09-30
600508.XSHG,上海能源,9.500,0,722717968,722717968,2001-08-29
600509.XSHG,天富能源,7.660,0,905696562,905696562,2002-02-28
600510.XSHG,黑牡丹,8.310,0,1047095000,795522734,2002-06-18
600511.XSHG,国药股份,27.520,0,478800000,277643398,2002-11-27
600512.XSHG,腾达建设,4.290,0,1018037187,970805468,2002-12-26
600513.XSHG,联环药业,18.990,0,168909003,152100000,2003-03-19
600515.XSHG,海航基础,14.840,0,422774101,422774101,2002-08-06
600516.XSHG,方大炭素,10.070,0,1719160468,1719160468,2002-08-30
600517.XSHG,置信电气,9.750,0,1356167812,1113668984,2003-10-10
600518.XSHG,康美药业,15.600,0,4397429062,4397429062,2001-03-19
600519.XSHG,贵州茅台,234.970,0,1256197812,1256197812,2001-08-27
600520.XSHG,中发科技,20.340,0,158430000,153890000,2002-01-08
600521.XSHG,华海药业,25.410,0,793137812,783755781,2003-03-04
600522.XSHG,中天科技,18.720,0,1044308437,862767500,2002-10-24
600523.XSHG,贵航股份,17.130,0,288793808,288603300,2001-12-27
600525.XSHG,长园集团,13.980,0,1098348515,867782109,2002-12-02
600526.XSHG,菲达环保,14.540,0,547404687,406889492,2002-07-22
600527.XSHG,江南高纤,6.620,0,802089375,802089375,2003-11-27
600528.XSHG,中铁二局,13.880,0,1459200000,1459200000,2001-05-28
600529.XSHG,山东药玻,15.560,0,257380097,257380097,2002-06-03
600530.XSHG,交大昂立,21.600,0,312000000,312000000,2001-07-02
600531.XSHG,豫光金铅,10.480,0,885752265,885752265,2002-07-30
600532.XSHG,宏达矿业,16.670,0,516065703,396234414,2002-10-31
600533.XSHG,栖霞建设,6.550,0,1050000000,1050000000,2002-03-28
600535.XSHG,天士力,38.060,0,1080475937,1032842734,2002-08-23
600536.XSHG,中国软件,25.010,0,494562812,484712187,2002-05-17
600537.XSHG,亿晶光电,13.500,0,588179609,588179609,2003-01-23
600538.XSHG,国发股份,12.880,0,464401210,279215996,2003-01-14
600539.XSHG,*ST狮头,10.680,0,230000000,230000000,2001-08-24
600540.XSHG,新赛股份,6.820,0,470923281,463123281,2004-01-07
600543.XSHG,莫高股份,10.950,0,321120000,321120000,2004-03-24
600545.XSHG,新疆城建,8.480,0,675785781,675785781,2003-12-03
600546.XSHG,山煤国际,4.270,0,1982456093,1982456093,2003-07-31
600547.XSHG,山东黄金,27.050,0,1423072343,1423072343,2003-08-28
600548.XSHG,深高速,9.040,0,2180770312,2180770312,2001-12-25
600549.XSHG,厦门钨业,19.140,0,1081573984,886573984,2002-11-07
600550.XSHG,保变电气,6.440,0,1534607031,1372990937,2001-02-28
600551.XSHG,时代出版,17.790,0,505825312,505825312,2002-09-05
600552.XSHG,方兴科技,15.800,0,383524804,342239414,2002-11-08
600555.XSHG,海航创新,6.540,0,1303500000,1303500000,2001-03-28
600556.XSHG,慧球科技,15.800,0,394793710,394793710,2001-08-07
600557.XSHG,康缘药业,18.560,0,513707617,368528515,2002-09-18
600558.XSHG,大西洋,6.950,0,598403203,552483085,2001-02-27
600559.XSHG,老白干酒,49.990,0,175224101,140000000,2002-10-29
600560.XSHG,金自天正,17.070,0,223645507,223645507,2002-09-19
600561.XSHG,江西长运,12.250,0,237064003,237064003,2002-07-16
600562.XSHG,国睿科技,33.910,0,462710781,302721503,2003-01-28
600563.XSHG,法拉电子,36.450,0,225000000,225000000,2002-12-10
600565.XSHG,迪马股份,7.610,0,2345862031,1472202656,2002-07-23
600566.XSHG,济川药业,23.160,0,781454687,170630390,2001-08-22
600567.XSHG,山鹰纸业,3.060,0,3766939687,2176223125,2001-12-18
600568.XSHG,中珠控股,15.390,0,637368515,506604492,2001-05-18
600569.XSHG,安阳钢铁,2.750,0,2393684531,2393684531,2001-08-20
600570.XSHG,恒生电子,58.610,0,617805195,617805195,2003-12-16
600571.XSHG,信雅达,46.230,0,219839609,202419804,2002-11-01
600572.XSHG,康恩贝,10.280,0,1673820000,1371825468,2004-04-12
600573.XSHG,惠泉啤酒,14.870,0,250000000,250000000,2003-02-26
600575.XSHG,皖江物流,4.820,0,2884013750,1423200000,2003-03-28
600576.XSHG,万家文化,20.410,0,634968593,479804804,2003-02-20
600577.XSHG,精达股份,4.610,0,1955324218,1419131250,2002-09-11
600578.XSHG,京能电力,4.940,0,4617320937,4617320937,2002-05-10
600579.XSHG,天华院,11.700,0,392070585,255600000,2002-08-09
600580.XSHG,卧龙电气,11.020,0,1288899609,687728828,2002-06-06
600581.XSHG,八一钢铁,6.060,0,766448906,766448906,2002-08-16
600582.XSHG,天地科技,6.030,0,4138588750,2774336250,2002-05-15
600583.XSHG,海油工程,7.470,0,4421354687,4049014062,2002-02-05
600584.XSHG,长电科技,22.020,0,1035914765,984570000,2003-06-03
600585.XSHG,海螺水泥,16.450,0,5299302500,5299302500,2002-02-07
600586.XSHG,金晶科技,4.520,0,1458892343,1422707343,2002-08-15
600587.XSHG,新华医疗,25.770,0,406428085,369618906,2002-09-27
600588.XSHG,用友网络,21.250,0,1464106562,1406694531,2001-05-18
600589.XSHG,广东榕泰,9.470,0,705305781,601730000,2001-06-12
600590.XSHG,泰豪科技,14.010,0,666960625,502005703,2002-07-03
600592.XSHG,龙溪股份,10.230,0,399553593,369553593,2002-08-05
600593.XSHG,大连圣亚,30.450,0,92000000,92000000,2002-07-11
600594.XSHG,益佰制药,15.950,0,791927421,782358203,2004-03-23
600595.XSHG,中孚实业,5.450,0,1741540468,1514873750,2002-06-26
600596.XSHG,新安股份,8.010,0,679184609,679184609,2001-09-06
600597.XSHG,光明乳业,11.870,0,1230636718,1224302031,2002-08-28
600598.XSHG,北大荒,11.590,0,1777679843,1777679843,2002-03-29
600599.XSHG,熊猫金控,23.400,0,166000000,126000000,2001-08-28
600600.XSHG,青岛啤酒,28.530,0,1350982812,1350982812,1993-08-27
600601.XSHG,方正科技,4.840,0,2194891250,2194891250,1990-12-19
600602.XSHG,仪电电子,11.130,0,1326835156,1172943125,1990-12-19
600603.XSHG,*ST兴业,12.630,0,194641894,194641894,1992-01-13
600604.XSHG,市北高新,29.270,0,760297109,566449218,1992-03-27
600605.XSHG,汇通能源,20.370,0,147344599,147344599,1992-03-27
600606.XSHG,绿地控股,13.810,0,12168155000,518320117,1992-03-27
600608.XSHG,*ST沪科,9.300,0,328861406,318371406,1992-03-27
600609.XSHG,金杯汽车,4.220,0,1092667109,1092667109,1992-07-24
600610.XSHG,中毅达,18.740,0,1071274609,651094609,1992-08-05
600611.XSHG,大众交通,12.700,0,1576081875,1576081875,1992-08-07
600612.XSHG,老凤祥,41.320,0,523117812,523117812,1992-08-14
600613.XSHG,神奇制药,14.840,0,534071601,231981796,1992-08-20
600614.XSHG,鼎立股份,7.280,0,1752773750,1354055312,1992-08-28
600615.XSHG,丰华股份,19.260,0,188020507,187624492,1992-09-10
600616.XSHG,金枫酒业,9.710,0,514619218,488037617,1992-09-29
600617.XSHG,国新能源,11.770,0,1084663671,335231210,1992-10-13
600618.XSHG,氯碱化工,13.310,0,1156400000,1156400000,1992-11-13
600619.XSHG,海立股份,11.870,0,866310703,667744062,1992-11-13
600620.XSHG,天宸股份,15.830,0,457784687,457784687,1992-11-17
600621.XSHG,华鑫股份,10.360,0,524082382,524082382,1992-12-02
600622.XSHG,嘉宝集团,13.480,0,682606015,514303789,1992-12-03
600623.XSHG,双钱股份,22.390,0,2117430937,889467734,1992-12-04
600624.XSHG,复旦复华,13.730,0,526701484,448701484,1993-01-05
600626.XSHG,申达股份,11.800,0,710242812,710242812,1993-01-07
600628.XSHG,新世界,13.400,0,531799296,531799296,1993-01-09
